timestamp,BTC,ETH,USD1,SOL,WLD,XRP,ZEC,TAO,BNB,NEAR,SYN,TRX,TNSR,RESOLV,ENA,SUI,TRUMP,DOGE,SAGA,ID,AVAX,ADA,BICO,EIGEN,FET,XLM,EUR,STO,HMSTR,UTK,LTC,LINK,TON,PEPE,UNI,STRAX,AAVE,BEL,ONDO,PAXG,W,BFUSD,FIL,HOME,JTO,IO,ALICE,INJ,DEXE,AXS,HBAR,ZRO,DYM,APT,DASH,DOT,ICP,PENGU,RENDER,WLFI,PENDLE,BCH,SPK,VIC,EPIC,BIO,TIA,CHZ,ORDI,ARB,BROCCOLI714,NEIRO,WBTC,POL,XAI,JST,SEI,DYDX,ACE,BANANAS31
2025-11-12,101654.37,3414.92,0.9992,153.42,0.761,2.3879,504.91,348.2,952.86,2.535,0.0675,0.2946,0.0485,0.1233,0.3076,1.9676,7.484,0.17018,0.0906,0.0963,16.82,0.5458,0.058,0.734,0.312,0.2777,1.159,0.1777,0.0003,0.01699,97.59,15.15,2.01,5.72e-06,7.568,0.03021,205.16,0.1816,0.6374,4178.16,0.0604,1.0,2.197,0.02234,0.708,0.289,0.2674,7.23,6.021,1.319,0.17402,1.535,0.0881,3.035,67.12,2.927,6.396,0.014323,2.326,0.1447,2.583,507.4,0.037301,0.1264,0.715,0.0718,0.918,0.03247,4.749,0.2594,0.018,0.0001589,101557.98,0.1695,0.0217,0.03666,0.1726,0.3035,0.276,0.002306
2025-11-13,99692.02,3231.54,0.9995,144.73,0.745,2.3225,519.51,340.2,927.15,2.448,0.0665,0.2931,0.046,0.1558,0.2913,1.8725,7.247,0.16384,0.088,0.0923,16.1,0.5298,0.0574,0.727,0.2903,0.2684,1.1631,0.1709,0.000286,0.01638,96.55,14.54,1.988,5.42e-06,7.753,0.02814,198.76,0.1755,0.6137,4175.95,0.0579,1.0,2.068,0.02251,0.661,0.282,0.2601,6.94,6.092,1.277,0.16481,1.542,0.0853,2.979,63.65,2.853,5.861,0.013584,2.328,0.145,2.504,509.3,0.034774,0.1232,0.673,0.0676,0.892,0.03167,4.582,0.2447,0.01684,0.00014991,99557.19,0.166,0.0206,0.03647,0.1669,0.2997,0.268,0.002393
2025-11-14,94594.0,3112.4,0.9992,138.92,0.705,2.2443,608.68,336.3,915.25,2.355,0.0644,0.2925,0.0431,0.131,0.2767,1.7406,7.187,0.15765,0.0851,0.0889,15.13,0.4984,0.0548,0.676,0.2708,0.2595,1.1629,0.1738,0.000283,0.01586,97.7,13.81,1.819,4.9e-06,6.992,0.02681,173.93,0.1711,0.5752,4074.73,0.0544,1.0004,1.997,0.02012,0.598,0.262,0.2546,6.68,5.629,1.251,0.15297,1.454,0.079,2.922,74.41,2.815,5.393,0.012885,2.098,0.1428,2.111,479.6,0.034362,0.1182,0.605,0.0666,0.853,0.03098,4.483,0.2377,0.01654,0.00014065,94457.96,0.1517,0.0195,0.03619,0.1598,0.2918,0.259,0.002243
2025-11-15,95596.24,3167.88,0.9996,139.61,0.699,2.2372,670.84,335.8,932.28,2.407,0.0655,0.2948,0.0432,0.1331,0.2756,1.7696,7.211,0.16316,0.0851,0.0892,15.53,0.5036,0.0565,0.693,0.286,0.2596,1.1621,0.1705,0.000291,0.01622,101.71,14.14,1.855,4.99e-06,7.357,0.02664,178.49,0.175,0.5829,4093.95,0.0545,1.0,2.035,0.02027,0.59,0.272,0.2572,6.75,5.705,1.28,0.15482,1.474,0.0807,2.926,97.86,2.832,5.276,0.013136,2.135,0.1453,2.328,502.5,0.03421,0.1223,0.621,0.0665,0.859,0.0315,4.525,0.2411,0.01774,0.00014215,95489.98,0.1557,0.0203,0.03634,0.1647,0.2962,0.267,0.002378
2025-11-16,94261.44,3095.29,0.9997,137.17,0.674,2.2149,699.0,320.5,926.56,2.29,0.0657,0.2924,0.0418,0.191,0.2751,1.6792,7.063,0.15857,0.082,0.0876,15.15,0.4845,0.0551,0.678,0.2736,0.254,1.1633,0.1665,0.000279,0.01556,95.79,13.73,1.823,4.87e-06,7.178,0.02638,172.9,0.1745,0.5577,4090.82,0.0521,1.0,1.96,0.02199,0.574,0.257,0.2493,6.48,5.467,1.237,0.14665,1.433,0.0784,2.831,85.53,2.784,4.788,0.012486,2.014,0.1411,2.432,483.4,0.032741,0.1191,0.581,0.0653,0.824,0.0306,4.398,0.2359,0.0177,0.00013281,94120.41,0.15,0.0195,0.03628,0.1554,0.2858,0.256,0.003603
2025-11-17,92215.14,3031.44,0.9998,130.99,0.652,2.1637,610.54,313.0,907.36,2.27,0.0663,0.2918,0.0382,0.1864,0.2598,1.6181,6.921,0.15214,0.0795,0.0859,14.53,0.4663,0.0543,0.632,0.2686,0.2471,1.1614,0.1685,0.000272,0.01523,91.24,13.33,1.759,4.71e-06,7.421,0.02682,169.18,0.169,0.5315,4028.61,0.0507,1.0001,2.02,0.02017,0.55,0.247,0.2385,6.24,5.393,1.213,0.14583,1.387,0.0764,2.754,82.33,2.666,5.51,0.012031,1.932,0.1373,2.274,490.8,0.032027,0.1176,0.573,0.0637,0.788,0.03009,4.299,0.227,0.0174,0.00012808,92077.53,0.1448,0.0186,0.03662,0.1483,0.2754,0.247,0.003491
2025-11-18,92960.83,3123.66,0.9995,140.69,0.687,2.2172,625.26,332.2,932.79,2.276,0.0673,0.2903,0.0343,0.1434,0.2777,1.6686,7.141,0.16173,0.0828,0.0867,14.58,0.4752,0.0601,0.677,0.3004,0.256,1.1589,0.1636,0.000277,0.01586,95.66,13.79,1.795,4.87e-06,7.5,0.02676,178.33,0.1704,0.5462,4069.0,0.0536,1.0001,1.986,0.02132,0.562,0.261,0.2445,6.61,5.41,1.306,0.15061,1.433,0.0786,2.913,77.77,2.755,5.096,0.012354,2.063,0.1406,2.422,523.2,0.033218,0.1197,0.568,0.067,0.791,0.03089,4.681,0.2374,0.01697,0.00013567,92797.86,0.1494,0.0192,0.0378,0.1507,0.2875,0.244,0.003017
2025-11-19,91554.96,3025.48,0.9996,137.06,0.667,2.1098,674.7,325.9,897.77,2.377,0.0651,0.2869,0.0788,0.1352,0.269,1.6069,6.871,0.1546,0.0853,0.0851,14.28,0.464,0.0604,0.658,0.3303,0.2466,1.1549,0.1359,0.00027,0.01548,92.9,13.53,1.729,4.76e-06,7.225,0.02531,174.51,0.1678,0.5295,4096.93,0.0517,1.0,1.88,0.02162,0.547,0.258,0.2366,6.51,5.298,1.23,0.14489,1.404,0.081,2.887,79.88,2.692,4.964,0.01207,2.04,0.1383,2.39,486.4,0.032013,0.1191,0.563,0.0655,0.773,0.02978,4.378,0.2295,0.01585,0.00013135,91386.2,0.1454,0.0192,0.03806,0.1482,0.2782,0.239,0.002731
2025-11-20,86637.23,2834.22,0.9996,133.67,0.654,1.9999,655.82,305.5,866.51,2.074,0.0652,0.2805,0.2531,0.1261,0.2535,1.4968,6.664,0.14892,0.1145,0.0822,13.81,0.4324,0.0592,0.625,0.315,0.2369,1.1545,0.1266,0.000264,0.01584,87.24,12.93,1.565,4.46e-06,6.57,0.02463,164.63,0.165,0.5006,4074.87,0.0495,0.9999,1.82,0.02089,0.525,0.255,0.2331,5.96,5.088,1.204,0.13653,1.341,0.1437,2.743,72.86,2.543,4.617,0.011489,1.905,0.1315,2.286,480.8,0.031042,0.1158,0.58,0.0646,0.717,0.02853,4.371,0.2151,0.01554,0.00012642,86455.79,0.1402,0.0269,0.03695,0.1422,0.2649,0.239,0.002551
2025-11-21,85129.43,2765.85,1.0,128.68,0.593,1.9509,550.76,280.1,830.46,1.864,0.0597,0.2766,0.1405,0.1273,0.2374,1.3908,6.272,0.14029,0.0934,0.0778,13.28,0.4091,0.0604,0.582,0.2953,0.2318,1.1519,0.1259,0.00025,0.01521,82.64,12.11,1.525,4.13e-06,6.426,0.02303,157.83,0.1565,0.4666,4065.92,0.0458,1.0,1.66,0.01999,0.479,0.238,0.2093,5.44,4.884,1.117,0.1308,1.243,0.1148,2.395,60.54,2.348,4.307,0.010505,1.693,0.1452,2.144,533.5,0.03018,0.1093,0.61,0.0601,0.656,0.02788,3.85,0.2021,0.01385,0.00011726,85110.98,0.1325,0.0217,0.03741,0.1325,0.2375,0.23,0.002436
2025-11-22,84739.74,2770.12,0.9993,127.59,0.605,1.9509,518.0,271.9,833.78,1.841,0.0587,0.2743,0.0895,0.1281,0.2331,1.3451,6.291,0.14027,0.0862,0.0783,13.23,0.4046,0.06,0.552,0.2793,0.2301,1.1513,0.1225,0.000252,0.0154,82.12,12.17,1.534,4.12e-06,6.161,0.02279,161.2,0.1572,0.4627,4058.06,0.0459,1.0,1.615,0.02027,0.465,0.234,0.2231,5.4,4.6,1.101,0.13174,1.264,0.0962,2.327,57.02,2.311,4.038,0.010208,1.735,0.1525,2.161,556.7,0.02927,0.109,0.554,0.0603,0.621,0.02792,3.814,0.2002,0.01375,0.0001166,84596.43,0.1338,0.0201,0.03746,0.1309,0.2382,0.22,0.002429
2025-11-23,86830.0,2802.16,0.9991,130.58,0.61,2.0491,572.91,297.8,843.6,1.822,0.0593,0.275,0.1477,0.1246,0.2368,1.3685,6.265,0.145,0.0864,0.0782,13.27,0.4085,0.0622,0.546,0.2755,0.2473,1.1505,0.1217,0.000247,0.01571,83.09,12.53,1.47,4.17e-06,6.136,0.02426,167.46,0.1559,0.4753,4065.69,0.0452,1.0,1.611,0.02138,0.464,0.226,0.2417,5.36,4.487,1.097,0.14795,1.252,0.1156,2.34,56.46,2.258,4.05,0.010345,1.715,0.1527,2.23,539.3,0.029167,0.1081,0.556,0.0598,0.61,0.0278,3.859,0.2008,0.01399,0.00011731,86699.77,0.1333,0.0208,0.03765,0.1331,0.2304,0.221,0.003076
2025-11-24,88300.01,2953.38,0.9993,138.44,0.637,2.2276,519.94,292.0,864.92,1.905,0.0652,0.2748,0.1504,0.1404,0.2639,1.5273,6.371,0.15181,0.0886,0.0809,13.89,0.4276,0.0612,0.594,0.2771,0.2547,1.1519,0.1175,0.000257,0.01633,85.46,12.97,1.549,4.56e-06,6.295,0.02419,178.49,0.1589,0.4998,4143.6,0.0471,0.9999,1.642,0.02457,0.508,0.239,0.2464,5.77,4.651,1.148,0.14851,1.307,0.1113,2.344,56.65,2.34,4.198,0.01127,1.838,0.154,2.423,549.3,0.031515,0.1123,0.577,0.061,0.646,0.02884,4.029,0.2175,0.01465,0.00012865,88190.39,0.1372,0.0209,0.03758,0.1373,0.2514,0.223,0.004
2025-11-25,87369.96,2959.36,0.9993,138.96,0.641,2.2024,511.31,309.9,862.57,1.913,0.0633,0.2745,0.1487,0.1374,0.2835,1.5636,6.231,0.15301,0.0888,0.0816,14.18,0.4218,0.0607,0.603,0.2797,0.2523,1.1565,0.1183,0.000259,0.01642,85.3,13.09,1.559,4.57e-06,6.233,0.02417,178.98,0.1605,0.5056,4128.55,0.0469,0.9999,1.672,0.02693,0.51,0.236,0.2557,5.96,4.676,1.152,0.14497,1.345,0.1142,2.295,57.31,2.296,4.349,0.011359,1.817,0.1648,2.473,527.3,0.031487,0.1133,0.593,0.0605,0.633,0.02929,4.063,0.2163,0.01494,0.00013006,87259.82,0.1364,0.0209,0.03848,0.1386,0.2604,0.222,0.003551
2025-11-26,90484.02,3026.56,0.9992,143.02,0.657,2.2233,527.05,309.6,891.78,1.937,0.0637,0.2765,0.1472,0.0985,0.2805,1.5434,6.286,0.15474,0.0875,0.0813,14.95,0.4356,0.0661,0.617,0.2672,0.2586,1.1599,0.1156,0.000258,0.01674,86.87,13.46,1.608,4.7e-06,6.303,0.02497,185.83,0.1588,0.517,4165.21,0.0469,0.9992,1.676,0.02545,0.543,0.239,0.2529,6.02,4.631,1.158,0.14788,1.316,0.1041,2.272,70.06,2.344,4.24,0.011629,1.826,0.1651,2.754,543.7,0.031755,0.1138,0.62,0.0614,0.633,0.02927,4.15,0.2187,0.0153,0.000133,90350.21,0.138,0.0207,0.03834,0.1407,0.2543,0.259,0.00588
2025-11-27,91333.95,3015.23,0.9991,140.85,0.653,2.1999,490.07,296.7,895.74,1.906,0.0633,0.2803,0.1356,0.09,0.2859,1.5431,6.144,0.15264,0.0839,0.0817,15.02,0.4331,0.0637,0.626,0.2628,0.2557,1.1598,0.1165,0.000259,0.01699,86.59,13.34,1.635,4.72e-06,6.141,0.02549,185.95,0.1543,0.5218,4160.64,0.0453,0.9991,1.618,0.02371,0.509,0.236,0.2497,6.17,4.676,1.162,0.14709,1.35,0.0974,2.265,61.8,2.337,4.037,0.011313,1.796,0.1635,2.747,532.7,0.03132,0.113,0.605,0.0611,0.65,0.02942,4.137,0.2206,0.01501,0.0001352,91201.79,0.1377,0.0201,0.03924,0.1389,0.2555,0.237,0.00512
2025-11-28,90890.7,3031.15,0.9994,137.33,0.649,2.1795,452.02,298.5,887.19,1.879,0.0606,0.281,0.1283,0.0833,0.282,1.5212,6.041,0.15017,0.0807,0.0798,14.84,0.4199,0.0627,0.609,0.2671,0.2533,1.1589,0.1144,0.000249,0.01655,84.22,13.13,1.583,4.64e-06,6.129,0.02446,185.32,0.1503,0.5156,4232.82,0.0456,0.999,1.618,0.02324,0.494,0.23,0.2411,5.98,4.797,1.137,0.14537,1.358,0.0917,2.158,58.37,2.284,4.033,0.011192,1.795,0.16,2.751,548.6,0.030709,0.1094,0.644,0.06,0.626,0.03053,4.097,0.2167,0.01452,0.00013428,90764.62,0.1353,0.0198,0.03916,0.1376,0.25,0.266,0.004306
2025-11-29,90802.44,2989.16,0.9994,135.91,0.63,2.2009,460.48,296.3,872.9,1.851,0.0599,0.2809,0.1159,0.0785,0.2837,1.4989,6.028,0.14837,0.0789,0.078,14.25,0.4147,0.0606,0.594,0.2595,0.254,1.1586,0.1143,0.000244,0.01594,83.95,12.99,1.578,4.57e-06,6.057,0.02453,182.07,0.1473,0.5095,4248.13,0.0448,0.999,1.605,0.0229,0.474,0.221,0.2307,5.95,4.381,1.107,0.14319,1.32,0.0887,2.04,56.57,2.259,4.001,0.010825,1.761,0.1602,2.671,521.5,0.029626,0.1081,0.597,0.0583,0.619,0.03069,4.017,0.2143,0.01413,0.00013201,90640.88,0.1336,0.0193,0.03998,0.1354,0.2444,0.242,0.004163
2025-11-30,90360.0,2991.26,0.9993,133.48,0.62,2.155,427.94,289.0,875.31,1.805,0.0597,0.2815,0.1406,0.0753,0.2589,1.4969,6.002,0.14599,0.0783,0.0761,13.71,0.4143,0.0586,0.568,0.2559,0.248,1.1595,0.1162,0.00023,0.01585,82.38,12.95,1.593,4.54e-06,6.042,0.02591,177.46,0.1474,0.5039,4238.44,0.0423,0.9992,1.571,0.02412,0.465,0.22,0.2268,5.73,3.772,1.085,0.14135,1.352,0.094,1.986,53.4,2.21,3.828,0.010731,1.711,0.1593,2.656,540.8,0.029081,0.1055,0.593,0.0558,0.637,0.03019,4.035,0.2106,0.01422,0.00013186,90173.51,0.1329,0.0187,0.04291,0.1371,0.2353,0.231,0.003917
2025-12-01,86286.01,2799.07,0.9995,126.66,0.574,2.0297,343.91,264.9,826.61,1.627,0.0558,0.2769,0.1172,0.0789,0.243,1.3453,5.724,0.13547,0.0709,0.0738,12.76,0.3856,0.0537,0.509,0.2311,0.2339,1.1606,0.1151,0.000216,0.01473,77.55,12.07,1.503,4.05e-06,5.599,0.02351,171.4,0.1375,0.4628,4243.87,0.0402,0.9994,1.481,0.0236,0.416,0.201,0.2094,5.21,3.898,1.013,0.13324,1.246,0.0873,1.869,48.38,2.042,3.713,0.009768,1.565,0.1535,2.471,523.2,0.026907,0.0991,0.534,0.0511,0.565,0.02878,3.568,0.1938,0.01329,0.00012118,86172.54,0.1198,0.0171,0.04342,0.1232,0.2197,0.213,0.003669
2025-12-02,91277.88,2996.07,0.9991,138.68,0.628,2.1532,312.81,276.1,876.61,1.804,0.0581,0.281,0.126,0.0738,0.2696,1.6279,5.991,0.14577,0.0751,0.077,13.62,0.4335,0.0552,0.562,0.2557,0.2547,1.1626,0.1155,0.000228,0.01522,82.79,13.47,1.58,4.56e-06,5.92,0.0243,189.86,0.1458,0.5015,4212.8,0.0425,0.9993,1.531,0.02412,0.466,0.212,0.2264,5.83,3.898,1.092,0.14466,1.429,0.0888,1.971,47.46,2.249,3.763,0.012245,1.708,0.1606,2.642,545.3,0.028397,0.103,0.569,0.0532,0.622,0.03022,3.981,0.2127,0.01415,0.00013548,91147.25,0.1295,0.0179,0.04147,0.1379,0.2296,0.222,0.004013
2025-12-03,93429.95,3188.36,0.9991,144.67,0.635,2.1976,338.72,295.0,920.76,1.845,0.0601,0.2804,0.1196,0.0794,0.2971,1.6901,6.065,0.15166,0.0746,0.0792,14.78,0.4499,0.0545,0.594,0.2612,0.2579,1.1665,0.1173,0.00023,0.01562,85.83,14.64,1.648,4.81e-06,6.107,0.02462,197.87,0.15,0.513,4214.88,0.0434,0.9992,1.596,0.02523,0.472,0.216,0.2365,6.0,4.199,1.146,0.14601,1.409,0.0902,2.02,48.71,2.366,3.74,0.012002,1.756,0.1608,2.744,590.6,0.028391,0.1066,0.571,0.0542,0.65,0.03099,4.174,0.2226,0.01432,0.00014088,93294.63,0.1292,0.018,0.03831,0.1402,0.2404,0.224,0.003888
2025-12-04,92078.06,3133.26,0.999,139.01,0.619,2.096,367.57,290.1,899.92,1.797,0.0573,0.2862,0.1159,0.0752,0.2836,1.6585,5.925,0.14739,0.072,0.0775,14.41,0.4394,0.0529,0.558,0.2495,0.2519,1.1639,0.1154,0.000222,0.01491,83.54,14.25,1.592,4.77e-06,5.961,0.02395,190.54,0.144,0.4912,4213.55,0.0423,0.9993,1.545,0.02426,0.457,0.201,0.2307,5.78,4.024,1.081,0.13937,1.398,0.0881,1.936,49.46,2.272,3.641,0.011659,1.711,0.1533,2.617,574.9,0.02713,0.1023,0.542,0.0522,0.622,0.03019,4.107,0.2158,0.0139,0.00013731,91970.82,0.1246,0.0174,0.0395,0.1353,0.2331,0.216,0.003825
2025-12-05,89330.04,3021.78,0.999,133.29,0.574,2.0344,360.07,275.7,883.57,1.681,0.0572,0.2856,0.1158,0.08,0.2601,1.5558,5.74,0.13956,0.0689,0.0745,13.21,0.4157,0.0516,0.516,0.2346,0.2399,1.1627,0.1242,0.000215,0.0141,80.38,13.59,1.572,4.39e-06,5.474,0.02386,183.45,0.1402,0.4636,4209.92,0.0401,0.9993,1.487,0.02414,0.434,0.187,0.2175,5.49,3.882,1.028,0.13391,1.372,0.0847,1.749,47.03,2.125,3.482,0.01065,1.604,0.1509,2.42,559.6,0.02627,0.1015,0.524,0.0488,0.575,0.02963,3.926,0.2024,0.01327,0.0001309,89236.16,0.1201,0.0167,0.03996,0.1267,0.2217,0.252,0.003748
2025-12-06,89236.79,3038.06,0.999,132.19,0.578,2.0309,341.55,283.1,890.38,1.709,0.0679,0.2871,0.1166,0.076,0.2622,1.5638,5.722,0.13975,0.0721,0.0767,13.4,0.4138,0.0528,0.51,0.2353,0.2394,1.1628,0.1234,0.000254,0.01503,81.68,13.92,1.598,4.52e-06,5.563,0.02396,187.46,0.1467,0.4679,4213.55,0.0405,0.9993,1.492,0.02404,0.449,0.183,0.2419,5.53,3.868,1.07,0.13399,1.4,0.0864,1.757,47.4,2.128,3.499,0.011102,1.6,0.1511,2.41,583.5,0.025065,0.1062,0.541,0.0506,0.581,0.03182,4.17,0.2074,0.01417,0.00014047,89093.5,0.1231,0.0172,0.03996,0.1285,0.2213,0.264,0.003458
2025-12-07,90395.31,3059.85,0.999,132.24,0.566,2.0442,342.78,277.0,894.37,1.702,0.0611,0.2868,0.1101,0.0748,0.2675,1.5839,5.659,0.13867,0.0692,0.0745,13.49,0.4173,0.0511,0.475,0.236,0.2373,1.1635,0.1124,0.000222,0.01426,81.43,13.65,1.616,4.42e-06,5.461,0.02343,187.53,0.14,0.4558,4213.34,0.0389,0.9993,1.455,0.02375,0.436,0.174,0.2242,5.43,3.83,1.019,0.13104,1.364,0.081,1.709,44.56,2.094,3.427,0.010988,1.577,0.1484,2.365,598.5,0.023526,0.1019,0.52,0.0475,0.557,0.03075,3.941,0.2042,0.01379,0.00013302,90302.86,0.1205,0.0166,0.03888,0.1274,0.205,0.253,0.003316
2025-12-08,90634.34,3124.16,0.9989,133.25,0.614,2.0724,405.48,294.3,897.12,1.745,0.0612,0.2814,0.107,0.0792,0.2725,1.6103,5.689,0.14259,0.07,0.0753,13.64,0.4328,0.0515,0.478,0.2403,0.2408,1.1635,0.1202,0.000225,0.01469,83.87,13.76,1.619,4.75e-06,5.616,0.02373,191.52,0.1435,0.4847,4204.1,0.0411,0.9992,1.504,0.02429,0.431,0.175,0.2291,5.63,3.892,1.044,0.13453,1.38,0.0807,1.791,49.69,2.129,3.397,0.011451,1.638,0.1508,2.392,579.1,0.024299,0.1053,0.521,0.0486,0.594,0.03177,4.245,0.2124,0.01443,0.00014119,90492.89,0.1237,0.0168,0.03873,0.1318,0.1987,0.241,0.003272
2025-12-09,92678.8,3318.04,0.999,137.88,0.644,2.1062,433.02,302.1,897.3,1.811,0.0616,0.2822,0.1063,0.0772,0.2795,1.6595,5.937,0.14797,0.073,0.0808,14.6,0.4697,0.0528,0.513,0.2634,0.2531,1.1632,0.1192,0.000229,0.0155,85.82,14.41,1.665,4.94e-06,5.747,0.02433,202.44,0.1465,0.4992,4215.63,0.0425,0.9993,1.545,0.02349,0.439,0.18,0.2343,5.82,3.968,1.121,0.13896,1.462,0.0846,1.887,50.42,2.293,3.744,0.012663,1.705,0.1516,2.353,585.0,0.024915,0.1077,0.55,0.0509,0.636,0.03311,4.415,0.2226,0.01435,0.00014721,92563.76,0.1267,0.0175,0.0379,0.1383,0.1991,0.26,0.003357
2025-12-10,92015.37,3324.14,0.9989,136.26,0.616,2.0418,404.43,292.3,893.43,1.76,0.0608,0.2801,0.1009,0.0767,0.2595,1.6147,5.738,0.14332,0.0707,0.0763,14.11,0.4536,0.0515,0.476,0.2525,0.25,1.1695,0.1191,0.00022,0.01486,84.3,14.1,1.657,4.65e-06,5.602,0.02351,196.98,0.1422,0.4897,4239.31,0.0406,0.9992,1.468,0.0236,0.419,0.173,0.2248,5.64,3.887,1.088,0.13474,1.477,0.0811,1.779,46.85,2.19,3.449,0.011751,1.645,0.1531,2.385,572.6,0.024203,0.104,0.526,0.0529,0.604,0.03222,4.104,0.2163,0.01374,0.0001373,91815.23,0.1234,0.0176,0.03805,0.1453,0.2009,0.251,0.003392
2025-12-11,92513.38,3237.39,0.999,136.41,0.596,2.034,450.89,297.3,885.91,1.673,0.0598,0.2805,0.0954,0.0753,0.2649,1.6121,5.686,0.14033,0.0714,0.0738,13.42,0.4255,0.0506,0.469,0.242,0.2458,1.1736,0.1256,0.000213,0.01469,82.93,14.07,1.645,4.6e-06,5.548,0.02308,202.45,0.1401,0.4737,4285.37,0.0392,0.9994,1.379,0.02318,0.405,0.167,0.2211,5.55,3.747,1.051,0.1299,1.445,0.0775,1.725,48.08,2.066,3.413,0.011227,1.606,0.1469,2.296,574.3,0.02368,0.1031,0.509,0.0495,0.589,0.03313,4.168,0.2125,0.01372,0.00013492,92295.7,0.1212,0.0172,0.0383,0.132,0.1976,0.251,0.003399
2025-12-12,90268.42,3084.86,0.9989,132.27,0.58,2.0074,454.99,291.7,881.58,1.637,0.0588,0.2737,0.0934,0.0778,0.2483,1.5594,5.612,0.13692,0.0696,0.0728,13.1,0.4091,0.0491,0.447,0.239,0.2386,1.1727,0.1247,0.000214,0.01426,81.95,13.63,1.61,4.33e-06,5.422,0.02251,191.34,0.1357,0.4586,4308.81,0.0382,0.9992,1.345,0.02269,0.39,0.17,0.2157,5.34,3.576,1.011,0.12394,1.476,0.0754,1.632,46.51,2.012,3.234,0.010911,1.548,0.1431,2.209,581.9,0.0225,0.1017,0.488,0.0484,0.574,0.03355,4.223,0.2057,0.01338,0.00012924,90075.23,0.1195,0.0168,0.03844,0.1285,0.194,0.244,0.003324
2025-12-13,90240.01,3114.64,0.9992,133.14,0.594,2.0227,443.1,294.8,896.82,1.664,0.0595,0.271,0.1068,0.0795,0.247,1.6051,5.555,0.13905,0.0718,0.0726,13.37,0.4105,0.0488,0.445,0.2454,0.2377,1.1729,0.1287,0.000215,0.01441,81.47,13.74,1.618,4.38e-06,5.5,0.0227,197.55,0.1371,0.4632,4316.79,0.0387,0.9992,1.35,0.02271,0.396,0.178,0.2183,5.39,3.533,1.008,0.12299,1.534,0.0774,1.699,44.96,2.038,3.301,0.01132,1.553,0.1444,2.18,579.9,0.022437,0.1026,0.515,0.0491,0.58,0.03348,4.46,0.2153,0.01347,0.00013146,90094.46,0.1211,0.0171,0.03839,0.1294,0.1954,0.241,0.003336
2025-12-14,88172.17,3063.5,0.9992,129.4,0.562,1.9784,404.31,280.0,877.27,1.591,0.055,0.2773,0.095,0.0804,0.2344,1.5535,5.418,0.13408,0.0667,0.0695,12.88,0.3963,0.0454,0.421,0.2337,0.2291,1.1729,0.1269,0.000201,0.01363,78.96,13.28,1.546,4.17e-06,5.31,0.02192,188.59,0.1303,0.4416,4316.55,0.0361,0.9994,1.315,0.02202,0.371,0.166,0.2078,5.16,3.392,0.962,0.11821,1.469,0.0744,1.615,41.0,1.952,3.066,0.010398,1.477,0.1363,2.1,558.3,0.021115,0.0959,0.478,0.0464,0.541,0.03203,4.381,0.2046,0.01281,0.00012386,88009.4,0.1171,0.0163,0.03871,0.1241,0.1853,0.223,0.003319
2025-12-15,86432.08,2964.85,0.9995,127.81,0.539,1.8981,413.57,269.5,858.6,1.545,0.054,0.2783,0.0945,0.0738,0.2187,1.4708,5.33,0.12975,0.0632,0.0664,12.34,0.3882,0.044,0.409,0.2235,0.2205,1.1749,0.1209,0.000205,0.0131,77.51,12.85,1.495,4.07e-06,5.079,0.0204,192.95,0.1286,0.4167,4315.5,0.0362,0.9993,1.264,0.02158,0.359,0.166,0.2013,4.96,3.385,0.926,0.11418,1.448,0.0739,1.574,40.93,1.902,3.036,0.01026,1.406,0.1338,2.026,536.1,0.020406,0.0913,0.5,0.0443,0.504,0.03069,4.154,0.1973,0.01262,0.00012014,86307.25,0.1129,0.0171,0.03928,0.1182,0.1821,0.288,0.003757
2025-12-16,87863.42,2962.3,0.9993,129.15,0.528,1.9297,404.61,262.2,875.63,1.57,0.0528,0.2802,0.0941,0.0697,0.2183,1.5114,5.295,0.13179,0.0631,0.0659,12.35,0.3859,0.0438,0.406,0.2208,0.2196,1.1752,0.1193,0.000202,0.01283,79.08,12.93,1.548,4.1e-06,5.198,0.02027,186.24,0.1279,0.4151,4322.11,0.0364,0.9994,1.289,0.02159,0.364,0.162,0.2024,4.92,3.386,0.923,0.1146,1.417,0.071,1.592,41.15,1.898,3.066,0.010126,1.402,0.1352,2.04,546.3,0.020966,0.0923,0.554,0.0455,0.512,0.03044,4.574,0.2004,0.01268,0.00011907,87678.4,0.114,0.0162,0.04001,0.1184,0.1828,0.246,0.003542
2025-12-17,86243.22,2833.49,0.9995,123.27,0.497,1.8627,376.62,238.8,843.07,1.481,0.0514,0.2796,0.0902,0.069,0.2043,1.4236,5.134,0.12633,0.0579,0.0621,11.87,0.3673,0.0419,0.384,0.2037,0.2107,1.1748,0.1194,0.000198,0.01221,76.01,12.27,1.472,3.91e-06,4.966,0.01876,179.99,0.1221,0.3905,4358.26,0.034,0.9993,1.225,0.02069,0.335,0.147,0.1876,4.63,3.261,0.87,0.10992,1.317,0.0681,1.501,38.1,1.816,2.883,0.009422,1.294,0.1294,1.831,546.7,0.019976,0.0878,0.595,0.0428,0.482,0.02917,3.917,0.1848,0.0116,0.00011093,86082.88,0.1072,0.0157,0.04,0.113,0.1698,0.243,0.003501
